Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Female,Gender_Male,School_Type_Private,School_Type_Public,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
11,69,3,2,9,100,1,1,1,2,5,1,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
21,89,3,2,7,51,1,1,2,2,4,1,1,69,True,False,False,True,False,True,False,True,True,False,False,False,True
23,76,1,3,7,96,1,2,2,2,4,1,1,68,True,False,True,False,False,True,False,True,True,False,False,True,False
20,90,3,3,8,82,2,2,3,2,4,1,2,70,True,False,True,False,True,False,False,True,False,True,True,False,False
26,76,1,2,6,77,2,1,2,2,5,1,1,68,False,True,True,False,False,True,False,True,True,False,False,True,False
21,87,1,1,6,82,2,0,2,3,5,3,1,68,True,False,False,True,False,True,False,True,True,False,False,True,False
21,91,2,2,5,66,1,1,3,2,3,2,1,69,True,False,False,True,True,False,False,True,True,False,False,False,True
13,100,2,1,8,54,2,0,2,3,3,2,1,68,True,False,False,True,False,True,False,True,True,False,False,False,True
26,76,2,2,8,67,3,1,1,2,3,1,2,67,False,True,False,True,False,True,False,True,True,False,True,False,False
15,67,1,2,5,74,2,1,3,3,2,3,1,64,False,True,False,True,False,True,False,True,True,False,False,False,True
29,68,2,1,6,70,1,0,2,2,2,3,1,64,False,True,False,True,True,False,False,True,True,False,True,False,False
19,88,2,2,9,76,1,1,2,3,3,1,3,68,False,True,False,True,False,True,False,True,True,False,False,False,True
15,97,1,2,7,60,1,4,2,2,3,1,1,67,True,False,False,True,True,False,False,True,True,False,True,False,False
26,76,2,2,7,59,1,0,2,2,1,3,1,65,False,True,False,True,True,False,False,True,False,True,False,True,False
18,67,3,3,7,68,2,0,2,2,4,1,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
25,71,2,1,8,74,1,4,2,2,4,3,1,67,False,True,False,True,False,True,False,True,False,True,False,False,True
18,78,3,2,7,67,1,0,3,2,3,2,2,64,False,True,False,True,True,False,True,False,True,False,True,False,False
20,72,2,1,6,79,2,1,1,2,4,3,1,66,True,False,True,False,False,True,False,True,True,False,False,False,True
23,69,2,1,8,66,1,1,2,2,3,2,3,63,False,True,False,True,False,True,True,False,True,False,False,False,True
22,89,2,3,5,59,3,5,2,2,4,1,1,71,False,True,True,False,True,False,False,True,False,True,False,False,True
8,60,3,2,9,93,3,0,1,3,3,3,1,62,True,False,False,True,False,True,False,True,True,False,False,True,False
13,82,2,3,6,60,2,1,1,1,4,2,3,64,True,False,False,True,True,False,False,True,True,False,False,False,True
26,92,1,2,8,98,2,2,2,2,3,3,2,72,False,True,False,True,False,True,False,True,True,False,False,True,False
19,71,3,2,7,99,1,0,1,3,4,1,2,65,True,False,False,True,False,True,False,True,True,False,True,False,False
17,84,1,3,6,85,2,1,2,1,2,2,1,67,True,False,False,True,True,False,False,True,True,False,False,False,True
12,87,3,3,9,75,2,1,1,2,3,2,2,65,True,False,True,False,False,True,True,False,False,True,False,True,False
14,86,1,1,8,90,1,0,1,2,1,1,1,63,False,True,True,False,False,True,False,True,True,False,False,True,False
8,78,3,3,7,94,1,1,3,3,3,1,1,65,True,False,False,True,True,False,False,True,False,True,False,True,False
19,74,2,2,10,85,2,1,1,2,5,3,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
16,93,2,2,8,55,1,0,3,2,4,1,2,67,False,True,False,True,False,True,False,True,True,False,False,True,False
14,90,1,2,6,50,2,0,2,3,3,2,2,65,False,True,True,False,False,True,False,True,True,False,False,False,True
20,73,2,3,4,60,2,1,1,2,3,1,2,64,False,True,True,False,False,True,False,True,False,True,False,False,True
22,64,3,1,7,59,3,0,2,3,5,1,1,64,True,False,True,False,True,False,False,True,False,True,False,False,True
33,63,3,3,9,59,2,1,2,2,4,1,1,69,False,True,False,True,False,True,False,True,True,False,False,False,True
11,64,2,2,8,75,1,1,3,2,3,1,2,60,False,True,True,False,True,False,False,True,True,False,False,False,True
27,83,2,2,9,76,2,1,1,3,4,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
26,62,1,3,6,86,2,2,2,2,3,1,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
15,73,2,2,7,60,3,3,2,2,4,2,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
21,90,2,1,7,55,2,2,2,2,2,2,1,68,True,False,False,True,True,False,False,True,True,False,False,True,False
17,72,1,2,7,83,1,3,2,3,3,1,3,62,True,False,False,True,True,False,False,True,False,True,True,False,False
21,91,2,3,8,74,1,0,2,2,2,3,1,70,True,False,False,True,False,True,False,True,True,False,True,False,False
29,90,2,2,9,83,2,0,2,3,3,1,1,72,True,False,True,False,False,True,False,True,True,False,False,False,True
24,70,1,1,10,69,3,1,3,2,2,1,2,64,True,False,False,True,False,True,False,True,True,False,True,False,False
23,89,1,2,9,88,3,1,3,2,5,3,1,71,False,True,False,True,True,False,False,True,True,False,False,True,False
17,90,2,3,8,84,2,1,1,1,4,1,3,67,True,False,False,True,True,False,False,True,True,False,True,False,False
11,76,1,2,6,83,3,3,2,2,1,1,1,64,True,False,False,True,True,False,False,True,True,False,False,False,True
19,68,3,3,7,51,2,1,3,2,1,1,2,64,True,False,False,True,True,False,True,False,True,False,False,False,True
27,81,2,3,8,93,2,0,3,3,3,2,1,72,True,False,False,True,False,True,False,True,True,False,False,True,False
11,97,1,1,7,69,2,3,1,2,2,1,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
14,86,3,2,6,57,2,3,3,3,2,2,1,68,True,False,True,False,True,False,False,True,True,False,False,True,False
14,87,2,1,8,74,2,0,2,3,3,2,2,64,False,True,False,True,False,True,False,True,False,True,False,True,False
15,77,2,2,7,52,2,1,2,2,2,2,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
17,84,1,3,7,89,2,2,3,2,2,1,2,68,False,True,False,True,False,True,False,True,True,False,False,False,True
12,89,2,1,7,72,2,1,3,3,5,2,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
14,81,2,2,6,88,2,1,3,2,3,3,2,67,True,False,False,True,True,False,False,True,True,False,False,False,True
24,93,3,2,7,88,1,1,2,3,3,1,2,71,True,False,False,True,False,True,False,True,True,False,True,False,False
12,89,2,1,6,55,1,1,1,3,3,1,1,63,True,False,False,True,False,True,False,True,True,False,True,False,False
10,85,2,2,6,81,2,3,1,2,3,1,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
16,66,3,3,5,68,3,2,1,2,5,3,2,65,False,True,False,True,True,False,True,False,True,False,False,False,True
24,93,2,1,7,77,2,0,1,2,3,1,1,68,True,False,True,False,False,True,False,True,True,False,True,False,False
19,97,2,1,8,54,2,0,3,2,2,1,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
17,65,2,3,9,79,2,0,2,2,2,1,2,62,False,True,False,True,True,False,False,True,False,True,False,False,True
20,80,1,2,5,89,2,0,3,3,3,3,3,67,False,True,False,True,False,True,False,True,True,False,False,True,False
10,70,3,3,9,99,2,1,2,2,4,1,2,65,True,False,False,True,False,True,False,True,True,False,False,True,False
23,90,3,2,7,66,1,2,3,3,3,1,1,71,True,False,False,True,False,True,False,True,True,False,False,True,False
22,89,2,3,5,58,2,4,3,3,2,2,1,71,True,False,False,True,False,True,False,True,False,True,False,True,False
18,66,3,2,6,68,1,1,2,3,3,1,3,61,False,True,False,True,False,True,True,False,False,True,False,False,True
26,95,2,2,4,51,2,1,1,2,2,1,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
13,67,2,1,5,70,2,0,1,3,2,1,1,60,False,True,True,False,False,True,False,True,True,False,True,False,False
27,92,1,2,10,96,2,0,1,2,2,3,3,70,False,True,False,True,True,False,False,True,True,False,False,True,False
21,78,2,3,6,60,3,1,1,3,2,2,1,67,True,False,True,False,True,False,False,True,True,False,False,True,False
18,73,2,2,8,74,1,3,2,3,2,3,1,66,False,True,True,False,False,True,True,False,True,False,False,True,False
20,66,1,1,7,79,2,2,2,2,2,1,2,63,True,False,True,False,False,True,False,True,True,False,False,False,True
19,67,2,2,7,59,1,3,1,3,3,3,1,65,True,False,True,False,True,False,False,True,True,False,False,False,True
27,86,3,2,8,67,3,5,3,3,2,3,1,75,True,False,False,True,False,True,False,True,False,True,False,False,True
14,82,3,2,4,96,1,2,3,2,4,1,1,66,False,True,True,False,True,False,False,True,False,True,True,False,False
15,65,2,2,9,65,2,1,1,2,2,2,1,61,True,False,False,True,True,False,False,True,True,False,False,True,False
26,65,2,2,7,82,1,1,1,2,1,3,3,65,False,True,False,True,False,True,False,True,True,False,False,False,True
16,63,1,2,6,57,2,2,1,1,3,3,1,61,False,True,False,True,False,True,False,True,True,False,False,True,False
25,90,3,3,8,83,2,2,2,2,3,2,1,73,False,True,False,True,False,True,False,True,True,False,True,False,False
30,88,3,2,6,64,2,1,3,2,2,2,1,73,True,False,False,True,False,True,False,True,True,False,False,True,False
18,62,2,2,7,62,2,1,2,2,5,2,2,63,False,True,False,True,False,True,False,True,True,False,False,False,True
24,82,1,2,7,56,2,1,2,2,3,3,2,67,False,True,False,True,True,False,False,True,True,False,False,False,True
13,63,2,3,8,52,2,2,1,2,4,1,1,62,False,True,False,True,False,True,False,True,True,False,False,False,True
25,96,1,1,7,98,2,1,2,2,3,2,1,71,False,True,True,False,True,False,False,True,True,False,False,True,False
21,96,2,2,5,71,2,2,1,3,4,1,2,70,False,True,False,True,False,True,False,True,True,False,True,False,False
23,88,2,2,8,89,2,0,2,3,5,1,1,70,True,False,True,False,True,False,False,True,True,False,False,False,True
16,97,2,2,7,96,1,4,1,3,2,1,1,69,True,False,True,False,True,False,True,False,True,False,False,True,False
10,92,2,2,4,60,3,3,1,1,2,2,1,66,True,False,False,True,True,False,False,True,True,False,False,False,True
23,93,1,3,7,93,3,1,2,3,3,1,1,72,True,False,False,True,False,True,False,True,True,False,True,False,False
8,83,3,1,6,85,1,1,1,3,3,1,3,63,True,False,False,True,False,True,False,True,True,False,False,True,False
18,72,1,2,8,79,2,1,2,3,4,1,2,65,False,True,False,True,False,True,False,True,True,False,False,False,True
26,69,3,3,6,90,2,3,2,2,3,2,2,71,True,False,False,True,False,True,False,True,True,False,False,False,True
21,73,2,2,5,56,2,5,3,2,3,1,2,66,False,True,True,False,True,False,False,True,True,False,False,True,False
32,85,2,1,9,63,1,2,3,2,3,1,2,69,False,True,False,True,False,True,True,False,True,False,False,True,False
26,67,1,2,8,57,2,0,2,2,4,2,3,62,True,False,False,True,True,False,False,True,True,False,True,False,False
16,70,3,3,7,95,3,1,2,2,3,1,1,66,True,False,False,True,True,False,True,False,True,False,False,True,False
20,79,2,1,8,55,1,3,1,2,4,1,1,66,True,False,True,False,False,True,False,True,True,False,False,False,True
20,69,2,1,8,99,3,1,2,3,3,1,2,64,True,False,False,True,False,True,False,True,False,True,True,False,False
11,84,1,2,7,55,3,0,2,3,3,1,1,63,False,True,False,True,False,True,False,True,True,False,True,False,False
14,97,2,2,5,83,2,0,1,2,2,1,1,68,True,False,False,True,False,True,False,True,True,False,False,False,True
17,90,2,2,7,83,1,5,2,3,3,1,1,68,False,True,False,True,True,False,False,True,False,True,True,False,False
8,87,3,3,9,97,1,2,1,2,3,1,1,67,False,True,False,True,True,False,False,True,True,False,False,False,True
20,83,3,1,8,66,2,1,3,2,3,2,1,67,True,False,True,False,False,True,False,True,False,True,False,True,False
19,80,3,3,7,67,2,2,1,3,2,3,1,68,True,False,False,True,False,True,False,True,False,True,False,True,False
10,67,3,2,8,92,2,1,2,3,4,3,1,65,False,True,False,True,False,True,False,True,True,False,True,False,False
22,96,1,3,7,99,3,4,1,2,4,2,2,74,False,True,False,True,False,True,False,True,True,False,False,False,True
21,64,2,2,9,82,2,2,1,2,3,2,2,64,False,True,False,True,True,False,False,True,True,False,False,True,False
18,90,1,2,5,62,3,3,2,2,2,1,2,67,True,False,True,False,False,True,False,True,True,False,False,True,False
24,67,3,3,9,86,2,2,2,2,2,2,1,68,True,False,False,True,False,True,False,True,True,False,True,False,False
24,75,1,2,10,89,1,0,2,3,3,2,1,67,True,False,True,False,False,True,False,True,True,False,False,False,True
22,61,3,2,8,88,1,1,2,3,4,1,1,65,True,False,False,True,True,False,False,True,True,False,False,True,False
15,65,3,3,8,72,1,2,1,2,2,3,3,63,False,True,True,False,False,True,False,True,False,True,False,True,False
22,67,2,2,6,58,2,1,1,2,2,3,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
27,62,1,1,6,79,2,0,1,2,3,2,2,62,False,True,True,False,False,True,False,True,True,False,True,False,False
16,86,1,3,7,89,1,1,2,1,2,3,1,68,True,False,False,True,False,True,False,True,True,False,False,False,True
33,93,2,2,6,96,3,0,1,2,4,3,3,75,True,False,True,False,False,True,False,True,True,False,False,False,True
17,75,2,1,5,73,3,0,1,2,4,1,1,63,True,False,True,False,True,False,False,True,True,False,False,True,False
20,95,2,1,7,62,1,2,1,2,4,2,2,68,False,True,False,True,False,True,False,True,True,False,False,True,False
16,69,2,2,8,56,1,2,2,2,3,3,1,63,False,True,True,False,True,False,False,True,True,False,False,True,False
21,73,3,3,5,90,2,0,2,2,2,2,1,68,True,False,False,True,True,False,False,True,True,False,False,True,False
10,66,2,3,7,77,2,0,2,3,2,1,1,62,False,True,False,True,True,False,False,True,True,False,False,False,True
17,85,1,2,7,84,2,3,2,2,2,2,3,67,True,False,False,True,False,True,False,True,True,False,False,False,True
13,77,3,3,7,58,2,2,1,2,3,1,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
21,85,2,2,8,50,1,1,2,3,2,1,3,65,False,True,True,False,True,False,False,True,True,False,False,True,False
26,90,2,2,8,98,2,0,1,1,3,3,2,69,True,False,True,False,False,True,False,True,False,True,True,False,False
24,82,3,2,6,91,2,2,3,2,1,1,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
6,85,3,2,9,70,3,0,1,2,3,3,1,64,True,False,False,True,False,True,False,True,False,True,False,False,True
32,97,3,2,8,73,2,0,3,2,3,2,1,75,True,False,False,True,False,True,False,True,True,False,True,False,False
22,72,1,1,9,96,3,1,1,2,3,2,1,66,False,True,True,False,False,True,False,True,True,False,False,False,True
15,74,2,1,7,60,1,2,2,2,3,1,3,62,True,False,False,True,True,False,False,True,True,False,False,False,True
21,89,1,2,7,90,1,4,3,2,5,3,3,70,False,True,False,True,True,False,False,True,True,False,False,True,False
21,84,3,3,7,51,2,0,2,2,3,1,2,68,False,True,False,True,True,False,False,True,True,False,False,False,True
16,67,2,3,9,94,3,1,2,2,2,3,1,66,True,False,True,False,False,True,False,True,True,False,False,True,False
21,75,1,3,7,79,2,0,1,2,2,1,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
16,79,3,2,7,74,3,3,2,2,2,3,3,68,False,True,True,False,False,True,False,True,True,False,False,False,True
18,77,3,2,10,85,1,2,2,2,3,3,1,68,True,False,False,True,True,False,False,True,True,False,False,False,True
16,67,2,2,5,53,1,2,2,2,3,1,2,62,False,True,True,False,False,True,False,True,True,False,False,False,True
11,97,1,2,8,60,1,2,1,2,3,2,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
21,90,2,1,7,70,2,2,1,2,2,3,1,68,True,False,False,True,True,False,False,True,True,False,True,False,False
24,79,3,2,7,81,3,0,3,2,2,1,2,69,False,True,False,True,True,False,False,True,True,False,False,False,True
23,87,2,1,6,57,2,2,3,2,3,1,1,67,False,True,False,True,True,False,False,True,False,True,False,False,True
25,96,1,3,6,69,1,3,3,2,2,3,1,74,False,True,False,True,False,True,False,True,True,False,False,False,True
22,65,1,2,6,63,2,2,2,2,3,1,3,61,False,True,False,True,True,False,True,False,True,False,False,True,False
17,70,3,2,8,82,1,2,3,3,2,1,2,64,True,False,False,True,True,False,False,True,False,True,True,False,False
25,82,2,2,8,96,2,1,1,2,2,1,2,69,True,False,True,False,True,False,False,True,True,False,False,False,True
12,92,3,2,4,58,1,2,2,2,2,2,2,66,False,True,False,True,True,False,False,True,False,True,False,False,True
15,61,2,2,5,59,3,0,1,3,4,1,1,61,True,False,False,True,True,False,False,True,True,False,False,True,False
14,99,2,2,8,80,3,3,2,1,4,2,1,71,True,False,True,False,False,True,False,True,True,False,False,True,False
26,78,3,3,8,73,2,2,1,2,4,2,1,71,True,False,True,False,False,True,True,False,True,False,False,False,True
26,74,2,2,5,86,1,2,1,3,4,2,1,69,True,False,False,True,True,False,False,True,True,False,False,False,True
23,72,2,2,8,64,1,1,1,2,4,3,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
26,67,1,2,7,77,1,2,1,3,3,1,2,64,False,True,True,False,False,True,False,True,False,True,False,True,False
15,92,1,2,8,69,2,1,3,2,4,3,1,68,False,True,True,False,True,False,False,True,True,False,False,True,False
22,98,3,2,6,64,1,0,2,3,3,1,2,71,True,False,False,True,False,True,False,True,True,False,False,False,True
19,77,3,2,5,86,3,0,2,1,4,1,1,66,False,True,False,True,False,True,False,True,False,True,True,False,False
19,93,1,3,7,66,1,1,2,2,3,1,1,68,True,False,True,False,False,True,False,True,True,False,False,True,False
18,79,2,2,7,81,2,1,2,3,4,2,2,66,True,False,True,False,True,False,True,False,True,False,False,False,True
23,87,3,1,6,59,2,4,2,3,2,1,1,70,False,True,False,True,True,False,False,True,True,False,False,True,False
25,77,2,2,10,90,2,1,1,2,3,1,1,68,False,True,False,True,True,False,False,True,True,False,False,True,False
16,82,3,1,4,64,1,1,2,2,2,3,2,65,False,True,True,False,True,False,False,True,True,False,False,True,False
20,62,2,2,6,59,1,3,2,2,4,1,1,64,False,True,False,True,False,True,False,True,True,False,False,False,True
14,88,3,2,6,97,2,0,1,2,3,2,1,69,False,True,False,True,False,True,False,True,True,False,False,False,True
5,62,3,3,7,71,1,1,1,2,4,2,3,59,False,True,True,False,True,False,False,True,True,False,False,False,True
21,93,1,2,8,82,2,2,2,3,4,2,1,70,False,True,True,False,True,False,False,True,True,False,False,True,False
24,93,3,1,8,90,3,0,3,2,2,2,1,72,False,True,True,False,False,True,False,True,True,False,True,False,False
22,69,1,2,9,84,2,0,2,2,3,2,2,64,False,True,False,True,True,False,False,True,True,False,False,True,False
8,73,2,3,8,78,3,0,2,3,3,1,1,63,False,True,True,False,True,False,False,True,True,False,True,False,False
18,79,2,2,4,69,2,2,3,1,3,2,1,67,False,True,True,False,False,True,False,True,True,False,False,False,True
7,84,2,2,5,96,2,1,1,1,3,1,1,62,False,True,False,True,False,True,True,False,False,True,False,False,True
28,71,2,2,9,57,3,1,1,3,4,3,1,69,True,False,False,True,False,True,False,True,True,False,False,True,False
13,84,2,2,9,94,2,3,2,2,2,1,1,66,False,True,False,True,False,True,False,True,False,True,True,False,False
28,72,1,1,8,85,3,4,1,2,2,1,1,66,True,False,True,False,True,False,False,True,True,False,True,False,False
26,62,1,2,6,79,2,1,1,2,3,2,1,63,True,False,False,True,True,False,False,True,False,True,False,False,True
15,60,2,2,7,66,3,2,3,2,4,1,1,62,False,True,False,True,True,False,False,True,True,False,False,True,False
22,92,2,1,5,72,1,0,2,2,4,2,2,67,False,True,True,False,True,False,False,True,True,False,True,False,False
15,98,2,2,7,89,1,2,1,1,3,2,2,68,False,True,False,True,False,True,True,False,True,False,False,True,False
21,77,3,2,10,87,1,1,1,2,3,2,1,67,False,True,False,True,True,False,False,True,True,False,False,True,False
17,81,2,2,6,82,2,3,1,2,4,2,1,67,False,True,True,False,True,False,False,True,True,False,False,True,False
